,user_id,item_id,cat_id,merchant_id,brand_id,month,day,action,age_range,gender,province
2908,109881,905486,420,4731,4613.0,11,1,0,0,0,吉林
2909,109881,141881,420,4731,4613.0,11,1,0,7,2,吉林
2910,109881,911883,629,1875,2714.0,10,30,0,7,0,内蒙古
2911,109881,1073990,420,4731,6091.0,11,1,0,5,0,陕西
2912,109881,574935,420,2928,4290.0,11,1,0,1,0,贵州
2913,109881,932610,1159,3663,4073.0,11,1,0,4,2,黑龙江
2914,109881,1046567,629,2677,1579.0,11,1,0,7,0,台湾
2915,109881,1100277,420,4731,1387.0,11,1,0,1,0,海南
2916,109881,541047,420,3918,2337.0,11,1,0,4,0,山西
2917,109881,861534,420,4731,6091.0,11,1,0,4,1,西藏
2918,109881,276519,420,3918,2337.0,11,1,0,4,1,安徽
2919,109881,761150,420,4731,4613.0,11,1,0,6,0,四川
2920,109881,74748,812,696,3600.0,7,5,0,5,2,台湾
2921,109881,74748,812,696,3600.0,7,5,0,6,2,香港
2922,109881,74748,812,696,3600.0,7,5,0,7,0,河北
2923,109881,74748,812,696,3600.0,7,5,0,5,2,甘肃
2924,109881,74748,812,696,3600.0,7,5,0,2,1,广西
2925,109881,56055,420,1617,4073.0,10,17,0,4,1,北京市
2926,109881,385989,420,4099,6555.0,11,4,2,6,0,福建
2927,109881,855108,614,2575,7396.0,7,26,0,1,1,河北
2928,109881,525842,707,1010,5056.0,7,26,0,3,0,甘肃
2929,109881,525842,707,1010,5056.0,7,26,2,7,2,天津市
2930,109881,385989,420,4099,6555.0,11,4,0,2,1,甘肃
2931,109881,504801,737,1953,4073.0,9,18,0,5,0,广西
2932,422265,267981,1432,4815,5603.0,11,11,0,0,2,西藏
2933,422265,594898,666,3894,966.0,11,11,2,7,1,江西
2934,422265,267981,1432,4815,5603.0,11,11,2,3,0,山东
2935,422265,572712,1074,1273,2753.0,11,11,2,1,2,青海
2936,422265,572712,1074,1273,2753.0,11,11,2,7,2,湖南
2937,422265,284066,737,859,3724.0,6,28,0,7,2,海南
2938,422265,284066,737,859,3724.0,6,28,0,7,1,河南
2939,422265,632668,707,1488,7867.0,6,13,0,6,2,山西
2940,422265,632668,707,1488,7867.0,6,13,2,2,0,四川
2941,422265,632668,707,1488,7867.0,6,13,0,0,2,江西
2942,422265,632668,707,1488,7867.0,6,13,0,4,0,山西
2943,422265,659294,614,1680,7789.0,10,11,0,5,2,福建
2944,422265,659294,614,1680,7789.0,10,11,0,3,0,香港
2945,422265,80276,1147,1961,2394.0,10,11,0,1,1,云南
2946,422265,572712,1074,1273,2753.0,10,25,0,3,0,香港
2947,422265,462256,938,3941,2780.0,11,8,0,5,1,河北
2948,422265,462256,938,3941,2780.0,11,8,0,1,0,河北
2949,422265,267981,1432,4815,5603.0,11,8,0,3,0,上海市
2950,422265,87694,666,1000,1954.0,11,8,0,5,2,西藏
2951,422265,137298,1432,3271,6957.0,11,8,0,3,2,江苏
2952,422265,594898,666,3894,966.0,11,8,0,0,1,天津市
2953,422265,462256,938,3941,2780.0,11,8,0,2,1,香港
2954,422265,819710,606,1584,3929.0,9,2,0,6,0,海南
2955,422265,572712,1074,1273,2753.0,10,16,0,7,0,山西
2956,422265,168331,737,859,3724.0,6,28,0,0,0,福建
2957,116591,499577,1238,1102,1214.0,7,18,0,0,1,上海市
2958,116591,321610,1238,1102,1214.0,7,18,0,0,2,广东
2959,116591,750435,1475,3003,4385.0,6,3,0,5,0,海南
2960,116591,1083837,1475,231,6065.0,6,3,0,6,1,宁夏
2961,116591,1083837,1475,231,6065.0,6,3,0,2,1,福建
2962,116591,395707,1252,946,3700.0,11,10,0,4,0,云南
2963,116591,303007,1095,3511,4254.0,7,23,0,2,2,宁夏
2964,116591,349441,1658,3918,2337.0,9,17,0,3,1,新疆
2965,116591,124806,1095,3511,4254.0,7,23,0,4,2,台湾
2966,116591,349441,1658,3918,2337.0,9,17,0,1,1,安徽
2967,116591,368244,243,542,6654.0,10,29,0,4,0,陕西
2968,116591,87133,1252,3835,6086.0,11,11,0,4,1,北京市
2969,116591,87133,1252,3835,6086.0,11,11,2,4,1,湖南
2970,116591,87133,1252,3835,6086.0,11,11,0,4,2,青海
2971,116591,118682,1252,3199,5171.0,11,11,0,6,1,宁夏
2972,116591,42952,1326,4959,5849.0,8,17,0,5,1,宁夏
2973,300681,631714,1271,3955,1422.0,6,6,0,5,1,黑龙江
2974,300681,389669,656,4041,3214.0,10,25,3,4,2,浙江
2975,300681,410916,1023,4458,6997.0,6,6,3,0,1,河南
2976,300681,893518,656,4041,3214.0,10,25,3,5,2,澳门
2977,300681,940756,656,2014,7807.0,10,25,3,0,1,澳门
2978,300681,389669,656,4041,3214.0,10,25,2,5,0,河北
2979,300681,893518,656,4041,3214.0,10,25,0,5,1,河南
2980,300681,389669,656,4041,3214.0,10,25,0,0,2,四川
2981,300681,811423,656,4254,3661.0,10,25,0,3,0,天津市
2982,300681,1085952,1397,1750,5936.0,10,25,0,2,0,江西
2983,300681,447388,656,4041,3214.0,10,25,0,3,1,贵州
2984,300681,576813,1577,1126,5145.0,8,22,0,6,0,四川
2985,300681,247604,1271,437,7980.0,8,22,0,3,2,陕西
2986,300681,1080696,1238,3141,7175.0,6,2,3,7,0,河南
2987,300681,370630,180,1679,7931.0,6,2,0,7,1,广东
2988,300681,335071,302,1179,8120.0,6,2,3,6,2,北京市
2989,300681,922364,662,4545,6102.0,9,30,3,0,2,浙江
2990,300681,3213,632,4160,7577.0,9,30,3,1,0,福建
2991,300681,985632,1577,3828,1446.0,9,30,0,4,0,四川
2992,300681,922364,662,4545,6102.0,9,30,0,0,0,广东
2993,300681,417279,302,1179,8120.0,6,2,0,4,0,四川
2994,300681,417279,302,1179,8120.0,6,2,3,6,0,宁夏
2995,300681,581283,1577,606,376.0,7,14,0,5,1,吉林
2996,300681,764296,756,4966,3467.0,6,26,3,5,2,甘肃
2997,300681,764296,756,4966,3467.0,6,26,2,0,0,海南
2998,300681,1010689,737,933,983.0,7,10,0,1,2,湖北
2999,300681,349840,1429,606,376.0,7,10,3,3,2,甘肃
3000,300681,205345,1577,4434,7204.0,7,10,0,3,0,黑龙江
3001,300681,581283,1577,606,376.0,7,10,0,2,1,广西
3002,300681,205345,1577,4434,7204.0,7,10,3,7,0,天津市
3003,300681,892767,1429,606,376.0,6,18,3,5,1,山东
3004,300681,1029403,270,1634,6984.0,10,17,3,6,1,香港
3005,300681,713331,737,1890,5683.0,10,17,3,7,1,青海
3006,300681,1029403,270,1634,6984.0,10,17,0,5,1,台湾
3007,300681,853741,1252,1461,6220.0,5,31,3,2,1,山西
3008,300681,86546,302,1501,2459.0,5,31,0,7,2,江苏
3009,300681,262624,1228,1461,6220.0,5,31,3,1,1,云南
3010,300681,637771,302,1501,2459.0,5,31,3,0,0,云南
3011,300681,155199,662,373,4743.0,10,29,0,1,0,广东
3012,300681,145962,389,3213,2651.0,10,29,3,4,0,西藏
3013,300681,653399,464,1742,7885.0,10,29,3,0,0,甘肃
3014,300681,161632,896,4966,3467.0,10,29,3,2,0,江西
3015,300681,258707,1577,4173,5376.0,10,29,3,0,0,北京市
3016,300681,14674,389,4492,6346.0,10,29,0,0,0,山东
3017,300681,440085,1553,2676,3997.0,10,29,0,1,2,重庆市
3018,300681,1015241,662,4173,5376.0,10,29,0,1,2,江西
3019,300681,787632,737,3860,4773.0,10,1,3,2,2,湖南
3020,300681,1092630,1142,373,4743.0,10,1,3,6,1,四川
3021,300681,471104,1577,4752,6938.0,8,9,0,4,1,贵州
3022,300681,511369,387,4752,6938.0,8,9,3,3,0,黑龙江
3023,300681,547590,302,4752,6938.0,8,9,3,5,0,湖南
3024,300681,745839,1397,4752,6938.0,8,9,0,3,0,江苏
3025,300681,197983,737,4681,411.0,10,1,0,5,2,宁夏
3026,300681,229198,1021,1277,4866.0,5,18,3,2,2,湖北
3027,300681,388969,1577,606,376.0,5,18,3,2,1,香港
3028,300681,75037,1021,1277,4866.0,5,18,3,5,1,青海
3029,300681,866306,821,606,376.0,5,18,3,1,0,吉林
3030,300681,56287,389,2594,6439.0,11,1,0,0,0,上海市
3031,300681,466374,389,3946,7482.0,11,1,0,0,2,浙江
3032,300681,925562,389,3213,2651.0,11,1,0,7,1,四川
3033,300681,1009341,1095,4292,7873.0,11,1,0,5,2,广东
3034,300681,912449,1658,186,7591.0,11,1,3,6,0,甘肃
3035,300681,236477,1271,2367,972.0,5,23,0,1,2,海南
3036,300681,270460,1271,2367,972.0,5,23,0,6,1,天津市
3037,300681,270460,1271,2367,972.0,5,23,0,7,0,山西
3038,300681,113970,1271,2367,972.0,5,23,0,1,2,辽宁
3039,300681,211986,662,3970,125.0,11,8,3,1,1,四川
3040,300681,461209,1604,3760,3738.0,6,14,3,0,1,贵州
3041,300681,153681,656,3181,6291.0,10,30,3,2,2,新疆
3042,300681,161632,896,4966,3467.0,10,30,0,1,2,新疆
3043,300681,153681,656,3181,6291.0,10,30,2,3,2,台湾
3044,300681,402611,662,606,376.0,8,17,0,4,1,广东
3045,300681,1030967,302,606,376.0,8,17,3,5,1,福建
3046,300681,128985,1505,606,376.0,8,17,0,4,2,河南
3047,300681,740271,662,606,376.0,8,17,0,7,0,辽宁
3048,300681,461209,1604,3760,3738.0,6,14,0,3,1,香港
3049,300681,875499,500,3828,1446.0,10,5,0,5,0,江西
3050,300681,856352,812,2639,7063.0,10,5,3,4,0,安徽
3051,300681,761846,1095,373,4743.0,10,5,0,6,0,青海
3052,300681,18201,1397,4752,6938.0,10,5,3,1,0,黑龙江
3053,300681,885941,316,2639,7063.0,10,5,0,4,1,甘肃
3054,300681,885941,316,2639,7063.0,10,5,3,2,1,湖北
3055,300681,418361,800,3235,392.0,10,6,3,3,2,内蒙古
3056,300681,247710,662,2594,6439.0,10,6,0,0,2,北京市
3057,300681,414171,1147,4939,7455.0,10,6,0,7,1,上海市
3058,300681,236225,662,2594,6439.0,10,6,3,3,1,四川
3059,300681,247710,662,2594,6439.0,10,6,3,5,0,广西
3060,300681,379355,1213,4573,2772.0,7,3,3,2,0,辽宁
3061,300681,714259,1577,606,376.0,7,3,0,4,2,天津市
3062,300681,738336,662,606,376.0,7,3,0,6,1,澳门
3063,300681,714259,1577,606,376.0,7,3,3,4,0,澳门
3064,300681,649596,1505,33,1519.0,5,28,3,1,0,甘肃
3065,300681,1017725,821,2768,7735.0,5,28,0,5,1,天津市
3066,300681,410916,1023,4458,6997.0,6,7,2,0,1,陕西
3067,300681,603371,713,1461,6220.0,10,18,3,5,2,青海
3068,300681,593390,351,1461,6220.0,10,18,0,7,0,宁夏
3069,300681,515405,1174,1344,2003.0,9,11,3,0,2,河北
3070,300681,515405,1174,1344,2003.0,9,11,0,5,1,贵州
3071,300681,603371,713,1461,6220.0,10,18,2,4,2,广西
3072,300681,714960,1130,1461,6220.0,10,18,0,5,2,台湾
3073,300681,848824,1130,1461,6220.0,10,18,3,4,1,广西
3074,300681,144908,737,423,3268.0,10,18,3,1,2,湖北
3075,300681,969286,267,1609,6326.0,10,18,3,2,2,江西
3076,300681,1029403,270,1634,6984.0,10,18,3,2,0,青海
3077,300681,872567,154,2900,7165.0,10,31,3,6,0,澳门
3078,300681,436307,1505,4292,7873.0,7,19,3,1,1,四川
3079,300681,436307,1505,4292,7873.0,7,19,0,7,2,湖南
3080,300681,754319,1577,4292,7873.0,7,19,0,0,2,天津市
3081,300681,700309,662,4292,7873.0,7,19,0,3,0,西藏
3082,300681,54618,662,4292,7873.0,7,19,0,7,0,辽宁
3083,300681,77764,1505,4292,7873.0,7,19,0,4,1,河北
3084,300681,436307,1505,4292,7873.0,7,19,0,3,0,江苏
3085,300681,700309,662,4292,7873.0,7,19,3,4,0,江西
3086,300681,264220,1577,2993,5762.0,7,20,3,0,2,山西
3087,300681,78029,662,471,3431.0,6,24,3,1,1,澳门
3088,300681,573386,795,390,6875.0,9,23,3,2,1,江西
3089,300681,990162,662,4924,856.0,9,23,3,4,0,宁夏
3090,300681,1072731,302,4752,6938.0,9,23,3,6,1,湖北
3091,300681,1040871,1505,790,384.0,8,23,3,0,2,云南
3092,300681,687105,1577,1966,7023.0,7,20,3,6,0,内蒙古
3093,300681,504753,662,3828,1446.0,5,12,3,7,0,安徽
3094,300681,139186,821,606,376.0,6,12,3,4,2,吉林
3095,300681,916241,821,3828,1446.0,6,12,0,5,1,江西
3096,300681,599873,1604,606,376.0,6,12,3,6,0,吉林
3097,300681,1014936,1174,1849,5577.0,6,12,3,3,1,辽宁
3098,300681,1052684,730,1072,3467.0,11,2,3,7,0,甘肃
3099,300681,327840,1650,1072,3467.0,11,2,0,4,0,广东
3100,300681,925562,389,3213,2651.0,11,2,0,2,1,西藏
3101,300681,738393,389,2210,4838.0,11,2,0,2,1,上海市
3102,300681,802075,1142,4292,7873.0,11,6,0,0,0,辽宁
3103,300681,744728,154,4292,7873.0,11,6,0,1,1,浙江
3104,300681,446573,154,4292,7873.0,11,6,0,3,0,广西
3105,300681,802075,1142,4292,7873.0,11,6,3,4,0,台湾
3106,300681,403344,154,4292,7873.0,11,6,3,6,0,山西
3107,300681,132670,177,2223,3273.0,11,6,3,3,0,新疆
3108,300681,870820,737,2056,4998.0,11,6,3,2,2,香港
3109,300681,137912,177,2223,3273.0,11,6,3,4,0,上海市
3110,300681,548102,1095,4292,7873.0,11,6,0,6,2,云南
3111,300681,333159,662,683,2545.0,11,6,0,3,2,海南
3112,300681,868245,662,683,2545.0,11,6,3,6,0,北京市
3113,300681,1072193,389,4292,7873.0,11,6,0,5,2,内蒙古
3114,300681,744728,154,4292,7873.0,11,6,3,4,1,黑龙江
3115,300681,677726,270,1666,5617.0,10,23,0,2,1,台湾
3116,300681,788991,1577,2384,2967.0,10,23,3,2,1,山西
3117,300681,788991,1577,2384,2967.0,10,23,0,6,2,河北
3118,300681,80742,1505,4976,6143.0,6,20,0,6,0,四川
3119,300681,923795,581,1043,7164.0,6,20,0,2,0,广东
3120,300681,631714,1271,3955,1422.0,6,20,2,2,2,广西
3121,300681,631714,1271,3955,1422.0,6,20,2,6,0,黑龙江
3122,300681,342483,1505,606,376.0,6,20,3,6,0,上海市
3123,300681,675275,1075,4585,8011.0,6,19,3,6,1,西藏
3124,300681,84829,737,4681,411.0,10,6,3,2,0,河南
3125,300681,533712,154,2594,6439.0,10,6,3,2,2,上海市
3126,300681,553637,662,3189,4907.0,6,21,0,1,2,四川
3127,300681,1044953,500,4173,5376.0,9,19,3,7,2,浙江
3128,300681,49367,662,4545,6102.0,6,17,3,0,1,黑龙江
3129,300681,173541,662,3106,6106.0,6,17,0,6,2,重庆市
3130,300681,1107380,662,4545,6102.0,6,17,0,1,1,湖南
3131,300681,828701,812,3215,5482.0,10,16,0,2,2,台湾
3132,300681,416511,302,606,376.0,5,22,0,4,2,广西
3133,300681,916432,1505,4688,4623.0,6,17,0,4,2,贵州
3134,300681,42293,1228,3647,3019.0,5,22,3,0,2,广西
3135,300681,42293,1228,3647,3019.0,5,22,0,7,1,江西
3136,300681,1051270,1505,4752,6938.0,10,7,3,3,2,安徽
3137,300681,574625,656,3357,6173.0,10,7,3,6,2,台湾
3138,300681,899382,1326,4281,6123.0,10,7,3,2,1,吉林
3139,300681,899382,1326,4281,6123.0,10,7,0,0,0,台湾
3140,300681,1107380,662,4545,6102.0,6,17,3,1,2,山东
3141,300681,113970,1271,2367,972.0,5,22,0,0,1,湖北
3142,300681,998201,1228,3647,3019.0,5,22,3,0,2,上海市
3143,300681,1031304,1228,886,4723.0,5,22,3,6,2,台湾
3144,300681,270460,1271,2367,972.0,5,22,0,3,2,天津市
3145,300681,291706,1228,3647,3019.0,5,22,3,7,2,天津市
3146,300681,939426,1577,4879,6612.0,7,13,3,5,0,黑龙江
3147,300681,85305,1095,4173,5376.0,9,28,0,3,2,宁夏
3148,300681,64253,1023,3152,4620.0,6,5,3,0,1,云南
3149,300681,1110617,821,606,376.0,5,25,0,2,2,天津市
3150,300681,115833,1577,606,376.0,5,25,0,4,2,重庆市
3151,300681,714259,1577,606,376.0,7,4,2,3,0,广西
3152,300681,595685,387,3433,1018.0,7,4,0,7,0,浙江
3153,300681,703120,302,606,376.0,7,4,3,0,1,辽宁
3154,300681,1047704,821,606,376.0,7,4,3,2,1,香港
3155,300681,595685,387,3433,1018.0,7,4,3,5,1,黑龙江
3156,300681,185502,1577,2594,6439.0,10,28,0,2,2,重庆市
3157,300681,1109194,612,1583,7774.0,10,28,3,6,0,江西
3158,300681,358444,1658,3706,4987.0,10,28,3,2,2,河北
3159,300681,851406,1095,2594,6439.0,10,28,0,0,2,江苏
3160,300681,255735,1095,2594,6439.0,10,28,0,0,0,新疆
3161,300681,611200,662,4924,856.0,7,16,0,1,1,河北
3162,300681,905012,1577,1139,4037.0,7,16,0,5,0,山东
3163,300681,738336,662,606,376.0,6,21,0,7,1,贵州
3164,300681,807735,1577,606,376.0,6,21,0,1,2,北京市
3165,300681,975576,662,3786,1428.0,6,21,0,2,1,新疆
3166,300681,738336,662,606,376.0,6,21,3,1,2,湖南
3167,300681,610272,302,606,376.0,6,21,3,5,0,广西
3168,300681,896595,1577,606,376.0,6,21,0,4,1,贵州
3169,300681,959583,1577,606,376.0,6,21,3,7,0,西藏
3170,300681,150632,1271,3955,5963.0,7,28,3,4,0,青海
3171,300681,117760,1577,527,6423.0,7,16,3,1,0,黑龙江
3172,300681,26033,662,4924,856.0,7,16,3,3,1,安徽
3173,300681,385047,1577,4924,856.0,7,16,0,5,0,黑龙江
3174,300681,520178,302,606,376.0,5,25,3,5,1,贵州
3175,300681,667241,302,606,376.0,5,25,3,1,1,福建
3176,300681,614049,302,3528,4306.0,6,17,3,2,2,宁夏
3177,300681,404613,715,753,4944.0,10,19,3,3,0,四川
3178,300681,951143,812,1723,8302.0,10,19,3,6,1,河北
3179,300681,631714,1271,3955,1422.0,6,8,2,1,0,上海市
3180,300681,1028025,1271,3955,1422.0,7,28,3,6,1,陕西
3181,300681,128805,812,1723,8302.0,10,19,0,5,2,浙江
3182,300681,256057,715,3099,1954.0,10,19,3,0,1,澳门
3183,300681,54618,662,4292,7873.0,8,12,3,4,2,黑龙江
3184,300681,357299,1467,2014,7807.0,10,4,0,7,0,湖南
3185,300681,920147,1467,2014,7807.0,10,4,3,4,2,辽宁
3186,300681,270460,1271,2367,972.0,5,13,3,5,1,上海市
3187,300681,382025,302,3033,7878.0,7,1,3,5,2,新疆
3188,300681,594961,302,3033,7878.0,7,1,0,3,2,重庆市
3189,300681,69163,302,3033,7878.0,7,1,0,5,0,西藏
3190,300681,382025,302,3033,7878.0,7,1,0,4,2,台湾
3191,300681,594961,302,3033,7878.0,7,1,3,5,0,河南
3192,300681,191799,302,3033,7878.0,7,1,0,5,2,新疆
3193,300681,95609,812,2639,7063.0,9,14,3,6,1,吉林
3194,300681,92968,1429,606,376.0,5,15,3,0,2,重庆市
3195,300681,616175,320,3669,2587.0,5,15,3,3,0,甘肃
3196,300681,654580,821,606,376.0,5,15,3,5,1,广东
3197,300681,636915,737,933,983.0,9,26,3,0,0,广东
3198,300681,1104492,1577,2213,6946.0,6,23,0,3,2,北京市
3199,300681,1031126,629,1875,2714.0,11,9,3,6,0,湖北
3200,300681,42549,302,4292,7873.0,8,14,0,6,0,甘肃
3201,300681,734429,1591,4173,5376.0,8,14,0,2,2,海南
3202,300681,798203,1271,3955,1422.0,6,11,0,2,0,香港
3203,300681,796486,1271,1242,1898.0,6,11,0,5,1,甘肃
3204,300681,257837,602,1760,2197.0,6,11,3,1,1,内蒙古
3205,300681,798203,1271,3955,1422.0,6,11,0,3,2,辽宁
3206,300681,667687,1021,1242,1309.0,7,11,3,7,1,广东
3207,300681,669541,1505,4924,856.0,7,18,3,5,0,山东
3208,300681,581283,1577,606,376.0,7,18,0,1,1,黑龙江
3209,300681,634542,1505,4752,6938.0,9,22,3,5,0,陕西
3210,300681,302147,1095,4752,6938.0,9,22,3,3,1,河南
3211,300681,368714,1553,4752,6938.0,9,22,3,7,0,天津市
3212,300681,368714,1553,4752,6938.0,9,22,0,6,2,湖南
3213,300681,254352,1252,1860,918.0,9,9,2,2,1,四川
3214,300681,384041,1648,3454,3725.0,9,9,2,6,2,黑龙江
3215,300681,517674,662,2993,5762.0,5,27,0,1,2,青海
3216,300681,384041,1648,3454,3725.0,9,9,0,4,0,湖北
3217,300681,741501,1397,2594,6439.0,8,2,3,1,2,湖南
3218,300681,623625,662,4752,6938.0,9,22,3,4,2,香港
3219,300681,634542,1505,4752,6938.0,9,22,0,4,1,陕西
3220,300681,412719,1577,4292,7873.0,10,26,0,0,0,北京市
3221,300681,157329,1505,2594,6439.0,8,2,3,4,1,四川
3222,300681,676758,1397,2594,6439.0,8,2,3,7,0,福建
3223,300681,642558,302,606,376.0,6,27,0,0,0,广东
3224,300681,490629,662,606,376.0,6,27,0,2,2,天津市
3225,300681,1040910,1505,606,376.0,6,27,0,5,2,台湾
3226,300681,424377,1397,2594,6439.0,8,2,3,3,1,江西
3227,300681,785300,1577,4173,5376.0,8,14,0,3,0,广西
3228,300681,734429,1591,4173,5376.0,8,14,3,5,1,浙江
3229,300681,785300,1577,4173,5376.0,8,14,3,7,2,山东
3230,300681,676758,1397,2594,6439.0,8,2,0,1,2,甘肃
3231,300681,676758,1397,2594,6439.0,8,2,0,5,0,江西
3232,300681,741501,1397,2594,6439.0,8,2,0,5,1,香港
3233,300681,676758,1397,2594,6439.0,8,2,0,2,1,陕西
3234,300681,1102244,154,4292,7873.0,10,26,0,3,1,上海市
3235,300681,186417,1577,4292,7873.0,10,26,3,5,0,广西
3236,300681,542384,389,4173,5376.0,10,26,3,7,1,黑龙江
3237,300681,1036142,369,3835,6086.0,10,26,3,0,2,湖北
3238,300681,533555,843,4708,5076.0,6,15,3,4,0,云南
3239,300681,295211,1195,1929,1102.0,10,10,2,6,2,贵州
3240,300681,412719,1577,4292,7873.0,10,26,3,7,1,山东
3241,300681,304147,1095,4292,7873.0,10,26,3,1,0,甘肃
3242,300681,815566,1208,727,2276.0,10,26,3,6,2,西藏
3243,300681,933434,1252,1860,918.0,10,9,3,5,2,河北
3244,300681,42854,737,2866,5402.0,10,9,3,2,2,新疆
3245,300681,191944,1142,4869,2902.0,10,14,3,0,0,四川
3246,300681,639782,737,4390,5223.0,10,9,3,7,0,甘肃
3247,300681,899607,737,567,4694.0,6,23,0,5,1,上海市
3248,300681,388969,1577,606,376.0,5,19,2,2,0,广东
3249,300681,103656,833,2367,972.0,5,20,0,6,1,北京市
3250,300681,384041,1648,3454,3725.0,9,2,3,6,0,河南
3251,300681,108935,1397,373,4743.0,9,14,0,4,2,江苏
3252,300681,47985,154,4292,7873.0,9,14,0,0,0,浙江
3253,300681,1105306,662,373,4743.0,10,22,3,5,1,广东
3254,300681,204099,656,3722,1264.0,10,22,3,0,2,重庆市
3255,300681,887404,1438,3343,4196.0,10,22,3,1,2,新疆
3256,300681,77919,389,373,4743.0,10,22,0,2,0,广西
3257,300681,262234,302,606,376.0,6,23,3,2,0,湖北
3258,300681,185704,1036,2639,7063.0,9,14,3,3,2,内蒙古
3259,300681,935679,737,3899,3378.0,10,9,3,5,2,江西
3260,300681,149045,154,373,4743.0,9,14,3,1,2,天津市
3261,300681,935679,737,3899,3378.0,10,9,0,6,1,河南
3262,300681,396777,662,3433,1018.0,8,6,0,3,0,内蒙古
3263,300681,878587,662,3433,1018.0,8,6,3,4,1,广东
3264,300681,988747,1505,3433,1018.0,8,6,3,6,2,云南
3265,300681,266271,662,3433,1018.0,8,6,0,7,0,内蒙古
3266,300681,830981,1553,373,4743.0,9,14,3,6,2,云南
3267,300681,458472,662,4752,6938.0,9,22,0,1,0,重庆市
3268,300681,158267,1142,4752,6938.0,9,22,3,5,0,重庆市
3269,300681,217303,662,4752,6938.0,9,22,3,2,0,澳门
3270,300681,469320,812,2639,7063.0,9,14,3,7,2,宁夏
3271,300681,830981,1553,373,4743.0,9,14,0,4,0,海南
3272,300681,291883,629,2639,7063.0,9,14,3,0,2,山西
3273,300681,649687,629,2639,7063.0,9,14,3,1,1,澳门
3274,300681,920740,662,4752,6938.0,9,14,3,7,2,新疆
3275,300681,917709,154,373,4743.0,9,14,0,5,0,香港
3276,300681,1014184,1577,606,376.0,7,12,0,3,2,香港
3277,300681,117217,1505,606,376.0,7,12,0,5,1,浙江
3278,300681,780486,662,2828,540.0,6,16,3,1,2,山西
3279,300681,161177,737,859,3724.0,9,27,3,0,0,福建
3280,300681,894012,1095,2594,6439.0,11,11,2,7,0,陕西
3281,300681,631714,1271,3955,1422.0,6,4,3,6,0,台湾
3282,300681,816213,662,3596,532.0,6,4,3,6,1,新疆
3283,300681,269166,1505,3760,3738.0,6,4,0,4,1,江西
3284,300681,211986,662,3970,125.0,11,11,2,5,1,贵州
3285,300681,236225,662,2594,6439.0,11,11,2,6,0,河南
3286,300681,211986,662,3970,125.0,11,11,0,5,1,福建
3287,300681,1040910,1505,606,376.0,6,25,0,7,2,澳门
3288,300681,99985,1505,606,376.0,6,25,0,3,2,湖南
3289,300681,695971,662,4173,5376.0,6,25,3,5,0,山东
3290,300681,972146,1238,1098,5543.0,6,25,0,6,0,天津市
3291,300681,867946,1591,790,384.0,5,29,0,2,0,甘肃
3292,300681,1011292,662,2993,5762.0,5,29,0,4,2,内蒙古
3293,300681,599873,1604,606,376.0,6,13,2,6,2,宁夏
3294,300681,763785,302,606,376.0,6,13,3,7,2,云南
3295,300681,599873,1604,606,376.0,6,13,0,4,2,宁夏
3296,300681,826206,389,4292,7873.0,11,7,0,0,2,安徽
3297,300681,744728,154,4292,7873.0,11,7,0,4,0,河南
3298,300681,291887,656,2367,972.0,11,7,0,7,0,天津市
3299,300681,802075,1142,4292,7873.0,11,7,0,7,1,上海市
3300,300681,851789,389,2594,6439.0,11,7,0,0,2,台湾
3301,300681,455882,389,2594,6439.0,11,7,0,6,1,福建
3302,300681,1044984,154,2594,6439.0,11,7,0,2,0,贵州
3303,300681,802075,1142,4292,7873.0,11,7,0,4,0,广东
3304,300681,32356,1591,2594,6439.0,11,7,3,1,2,河南
3305,300681,802075,1142,4292,7873.0,11,7,3,2,1,广西
3306,300681,847251,1095,4292,7873.0,11,7,3,1,1,江西
3307,300681,1056664,389,2594,6439.0,11,7,3,0,1,天津市
3308,300681,151208,528,4950,6374.0,6,1,3,0,0,辽宁
3309,300681,1107695,1577,606,376.0,6,1,3,6,2,陕西
3310,300681,733295,1577,606,376.0,6,1,0,2,2,山东
3311,300681,400157,1577,4094,7749.0,6,1,0,4,0,四川
3312,300681,1012648,1210,4950,6374.0,6,1,3,1,2,甘肃
3313,300681,562687,1080,4950,6374.0,6,1,3,1,0,海南
3314,300681,163226,1577,606,376.0,6,1,3,2,2,广西
3315,300681,262297,1577,1139,4037.0,5,30,0,4,1,湖南
3316,300681,593056,1429,1501,2459.0,5,30,0,3,0,山东
3317,300681,593056,1429,1501,2459.0,5,30,3,7,2,吉林
3318,300681,254352,1252,1860,918.0,9,3,3,2,1,浙江
3319,300681,756753,1467,2367,972.0,5,21,0,4,0,辽宁
3320,300681,774372,1577,606,376.0,5,21,3,6,0,上海市
3321,300681,416511,302,606,376.0,5,21,3,2,0,甘肃
3322,300681,520178,302,606,376.0,5,21,0,4,0,澳门
3323,300681,182004,1271,2367,972.0,5,21,0,6,1,黑龙江
3324,300681,950325,1271,2367,972.0,5,21,0,6,2,重庆市
3325,300681,950325,1271,2367,972.0,5,21,0,0,1,河北
3326,300681,416511,302,606,376.0,5,21,0,3,0,吉林
3327,300681,229198,1021,1277,4866.0,5,21,2,6,2,天津市
3328,300681,388969,1577,606,376.0,5,21,0,6,2,山东
3329,300681,349840,1429,606,376.0,7,12,0,1,1,河南
3330,300681,293322,1505,606,376.0,7,12,0,3,2,内蒙古
